index,Date,close,high,low,open,volumefrom,volumeto,cRSI,MACD,MACD_Signal,candlestick_pattern,candlestick_match_count
372,2020-01-20,8634.03,8737.36,8521.52,8702.59,21888.47,189247381.47,32.58,369.5726772284679,312.63171122590785,,
373,2020-01-21,8724.84,8771.75,8479.9,8634.03,22731.19,196404470.17,67.35,361.4004272835691,322.3854544374401,,
374,2020-01-22,8667.26,8793.74,8582.43,8724.84,17278.13,149906743.85,41.72,346.2858676141059,327.16553707277325,,
375,2020-01-23,8394.28,8680.93,8290.98,8667.26,38348.08,323273085.37,18.28,308.72151610539186,323.476732879297,,
376,2020-01-24,8431.78,8517.5,8225.83,8394.28,27811.03,233502998.73,55.67,278.764015452065,314.5341893938506,,
377,2020-01-25,8345.88,8444.32,8263.42,8431.78,14296.82,119345600.29,31.7,245.26381960740946,300.6801154365624,,
378,2020-01-26,8602.37,8605.33,8302.57,8345.88,22444.54,189985702.21,73.13,236.68293887889376,287.8806801250287,,
379,2020-01-27,8898.94,8991.01,8572.37,8602.37,37524.75,329416202.64,83.1,250.92079085650585,280.48870227132414,,
380,2020-01-28,9391.97,9407.39,8892.58,8898.94,51850.54,471220882.55,91.61,298.5463353876112,284.10022889458156,,
381,2020-01-29,9286.18,9429.16,9234.27,9391.97,36978.22,345265419.21,43.94,324.01847044317583,292.08387720430045,,
382,2020-01-30,9501.38,9561.26,9181.72,9286.18,45852.79,430815723.66,73.96,357.44970479789845,305.1570427230201,,
383,2020-01-31,9342.23,9518.87,9208.36,9501.38,31334.26,292627757.98,38.82,366.8730399214237,317.50024216270083,,
384,2020-02-01,9384.45,9455.92,9296.57,9342.23,14778.25,138614091.6,64.6,373.4430826544267,328.688810261046,,
385,2020-02-02,9334.25,9469.84,9169.21,9384.45,24059.37,225322638.39,45.07,370.3302320018847,337.01709460921376,,
386,2020-02-03,9288.96,9605.66,9230.83,9334.25,33363.87,312315107.48,39.13,360.05822386098225,341.6253204595675,,
387,2020-02-04,9171.98,9347.12,9089.52,9288.96,26614.92,244997961.95,24.47,338.57538872083387,341.0153341118208,,
388,2020-02-05,9611.42,9750.28,9162.98,9171.98,47150.99,448381299.88,82.96,352.9407413748959,343.40041556443583,,
389,2020-02-06,9755.84,9853.08,9533.37,9611.42,42264.62,410313693.85,82.42,371.694214350302,349.05917532160913,,
390,2020-02-07,9808.36,9866.18,9714.16,9755.84,25549.21,249852208.28,80.54,386.3409044096643,356.51552113922014,,
391,2020-02-08,9898.25,9936.26,9665.26,9808.36,24889.03,244352034.45,85.71,400.5841982805614,365.3292565674884,,
392,2020-02-09,10157.78,10162.71,9880.67,9898.25,33829.57,340301629.71,92.13,427.88165987992033,377.83973722997484,,
393,2020-02-10,9858.03,10185.09,9761.16,10157.78,40941.28,406256357.82,25.45,420.4807348095619,386.3679367458923,,
394,2020-02-11,10269.43,10370.44,9716.32,9858.03,49240.73,495614708.0,69.78,442.7087196141583,397.63609331954547,,
395,2020-02-12,10347.93,10475.43,10250.55,10269.43,43484.9,449510878.91,69.61,461.3408020723,410.3770350700964,,
396,2020-02-13,10233.32,10500.54,10081.02,10347.93,49389.81,507955951.95,39.16,461.538464373436,420.6093209307643,,
397,2020-02-14,10360.37,10387.37,10103.67,10233.32,28984.69,297409586.88,68.71,466.5686731350288,429.8011913716172,,
398,2020-02-15,9905.43,10388.6,9789.89,10360.37,29878.88,300819428.52,21.71,428.9011879979862,429.621190696891,,
399,2020-02-16,9925.51,10042.6,9634.4,9905.43,27579.54,272176494.52,51.2,396.10368610431215,422.91768977837523,,
400,2020-02-17,9702.48,9958.46,9482.71,9925.51,37157.31,359702988.14,23.51,348.1020685397034,407.95456553064093,,
401,2020-02-18,10182.6,10274.35,9618.77,9702.48,38551.14,382869718.91,74.08,344.8271594102862,395.32908430657005,,
402,2020-02-19,9602.43,10300.04,9340.17,10182.6,47506.68,473100344.44,22.07,292.0503256546417,374.6733325761844,,
403,2020-02-20,9608.8,9698.59,9402.81,9602.43,36843.12,352949373.64,51.38,247.88089378734549,349.31484481841665,,
404,2020-02-21,9697.86,9766.16,9582.07,9608.8,30286.18,293546157.49,64.72,217.55486148348245,322.9628481514298,,
405,2020-02-22,9671.46,9720.21,9577.84,9697.86,12206.36,118171544.81,37.93,189.20990897779666,296.2122603167032,,
406,2020-02-23,9977.39,10011.4,9669.88,9671.46,23058.71,228093371.59,72.54,189.25075919154187,274.8199600916709,,
407,2020-02-24,9664.21,10019.3,9495.76,9977.39,34044.18,331102536.15,26.96,162.14304059329152,252.28457619199503,,
408,2020-02-25,9316.18,9682.05,9258.4,9664.21,34827.75,329372824.71,17.29,111.29393866482496,224.08644868656103,,
409,2020-02-26,8793.5,9379.07,8652.97,9316.18,65447.95,588359496.49,9.14,28.491321043777134,184.96742315800427,,
410,2020-02-27,8821.5,8978.84,8540.74,8793.5,47005.39,413657559.37,51.01,-34.47359385640448,141.07921975512252,,
411,2020-02-28,8719.29,8908.8,8449.12,8821.5,41600.5,360795192.37,29.78,-91.56572269436401,94.55023126522522,,
412,2020-02-29,8545.45,8815.63,8545.32,8719.29,16806.37,146455562.43,21.0,-149.1201173942536,45.81616153332946,,
413,2020-03-01,8549.38,8776.71,8443.57,8545.45,25550.31,219324311.08,45.72,-192.19971304352293,-1.7870133820410175,,
414,2020-03-02,8919.74,8983.78,8521.79,8549.38,33004.6,290280969.41,77.97,-194.2168354121095,-40.27297778805472,,
415,2020-03-03,8765.68,8940.69,8680.57,8919.74,28648.83,252211805.89,32.87,-205.87359128023854,-73.39310048649148,,
416,2020-03-04,8773.78,8863.91,8690.82,8765.68,22115.34,194233894.05,55.08,-212.01408557828654,-101.1172975048505,,
417,2020-03-05,9074.82,9179.74,8772.83,8773.78,33760.74,305196274.33,78.2,-190.3943123294248,-118.97270046976536,,
418,2020-03-06,9160.39,9183.26,9015.35,9074.82,21090.1,192168163.64,79.06,-164.45991092556687,-128.07014256092566,,
419,2020-03-07,8903.72,9225.42,8880.33,9160.39,20669.17,187063951.77,25.37,-162.74184816271008,-135.00448368128255,,
420,2020-03-08,8057.67,8920.28,8033.06,8903.72,63231.33,533371350.28,9.76,-227.0323477284146,-153.41005649070897,,
421,2020-03-09,7944.4,8200.82,7664.34,8057.67,86700.45,682781069.24,16.79,-283.85091749951425,-179.49822869247004,,
422,2020-03-10,7894.66,8165.09,7758.12,7944.4,53646.28,427332546.47,19.5,-329.09998592416923,-209.4185801388099,,
423,2020-03-11,7945.36,7998.79,7614.48,7894.66,47596.23,372704355.27,55.88,-356.75666362526135,-238.88619683610017,,
424,2020-03-12,4916.78,7984.16,4736.21,7945.36,286243.45,1769476928.68,17.54,-615.9555232073108,-314.3000621103423,,
425,2020-03-13,5632.58,5984.55,3948.92,4916.78,319316.54,1663092005.9,65.83,-754.9112619316265,-402.4223020745992,,
426,2020-03-14,5181.77,5665.57,5069.29,5632.58,87978.27,474539626.45,20.71,-891.138792135217,-500.16560008672286,,
427,2020-03-15,5357.02,5961.78,5114.06,5181.77,105160.64,568696762.62,60.58,-973.7342782817877,-594.8793357257358,,
428,2020-03-16,5045.0,5364.93,4454.22,5357.02,203116.86,996661883.31,20.45,-1052.2396389005326,-686.3513963606952,,
429,2020-03-17,5337.66,5561.43,4950.9,5045.0,116314.49,618671971.75,68.07,-1078.4092560360114,-764.7629682957585,,
430,2020-03-18,5413.06,5451.02,5024.71,5337.66,109210.96,576456805.62,66.31,-1080.6081383383262,-827.932002304272,,
431,2020-03-19,6184.88,6418.99,5268.33,5413.06,147007.71,868668216.67,87.03,-1008.4466001040901,-864.0349218642357,,
432,2020-03-20,6206.44,6932.04,5691.69,6184.88,148232.44,947038097.64,75.51,-938.6976274122635,-878.9674629738413,,
433,2020-03-21,6195.43,6459.65,5876.79,6206.44,67262.29,415771088.67,45.89,-874.2318781247959,-878.0203460040323,,
434,2020-03-22,5828.15,6415.14,5750.68,6195.43,75451.24,457211401.95,19.05,-843.0604577072663,-871.0283683446792,,
435,2020-03-23,6503.53,6614.56,5703.64,5828.15,107692.99,667919370.22,78.83,-755.1544108535636,-847.8535768464561,,
436,2020-03-24,6767.18,6857.49,6406.64,6503.53,105151.69,700444488.16,79.66,-656.6444948188555,-809.611760440936,,
437,2020-03-25,6694.21,6980.29,6483.0,6767.18,84721.04,566264216.07,44.12,-577.8022016883142,-763.2498486904117,,
438,2020-03-26,6757.95,6796.12,6539.61,6694.21,45203.7,302121295.09,68.46,-504.36186146708224,-711.4722512457458,,
439,2020-03-27,6382.8,6876.97,6312.53,6757.95,57134.12,381303011.52,26.12,-471.0019155790278,-663.3781841124023,,
440,2020-03-28,6252.49,6384.56,6051.23,6382.8,60814.06,378476570.98,24.42,-449.8927623552936,-620.6810997609806,,
441,2020-03-29,5882.2,6286.96,5882.2,6252.49,47232.21,286789900.17,11.52,-457.76607236683685,-588.0980942821519,,
442,2020-03-30,6403.31,6616.94,5874.8,5882.2,70623.69,445848282.11,77.94,-417.14788422924994,-553.9080522715716,,
443,2020-03-31,6423.61,6531.66,6350.61,6403.31,36169.65,233613490.19,66.93,-378.95132219291554,-518.9167062558404,,
444,2020-04-01,6663.63,6716.04,6168.0,6423.61,59228.61,377164250.74,82.27,-325.5598126522782,-480.24532753512796,,
445,2020-04-02,6804.42,7245.15,6585.75,6663.63,93059.32,635319847.54,83.03,-268.7876634377935,-437.9537947156611,,
446,2020-04-03,6743.68,7044.01,6618.82,6804.42,55578.32,379639119.54,41.02,-226.09030820208136,-395.5810974129452,,
447,2020-04-04,6875.95,7010.45,6671.05,6743.68,33774.99,230044243.33,67.43,-179.509983636186,-352.36687465759337,,
448,2020-04-05,6781.64,6910.39,6689.07,6875.95,26776.41,182019861.58,38.5,-148.4930343764554,-311.5921066013658,,
449,2020-04-06,7347.22,7359.05,6779.91,6781.64,78676.82,560075869.57,81.3,-77.38228456468278,-264.7501421940292,,
450,2020-04-07,7201.57,7462.51,7084.52,7347.22,70648.16,516422836.71,41.61,-32.405688164409185,-218.2812513881052,,
451,2020-04-08,7367.37,7425.85,7157.96,7201.57,60952.77,445330043.76,72.49,16.427892356196935,-171.3394226392448,,
452,2020-04-09,7294.55,7374.01,7124.88,7367.37,44071.93,321287689.9,44.89,48.69160481700055,-127.33321714799571,,
453,2020-04-10,6876.49,7304.8,6757.67,7294.55,63355.47,440132415.16,19.33,40.06503646216515,-93.85356642596355,,
454,2020-04-11,6887.6,6956.27,6785.52,6876.49,24917.32,171352839.69,51.8,33.7360152558158,-68.33565008960768,,
455,2020-04-12,6913.76,7199.97,6802.16,6887.6,42382.58,297514761.29,58.46,30.4797620000636,-48.572567671673426,,
456,2020-04-13,6859.43,6913.76,6612.34,6913.76,63091.4,426458894.19,32.6,23.24720162019912,-34.20861381329892,,
457,2020-04-14,6879.44,6986.75,6773.97,6859.43,44630.96,307409556.74,50.44,18.911979651698857,-23.584495120299366,,
458,2020-04-15,6629.54,6937.49,6614.79,6879.44,49708.81,336722796.75,19.05,-4.635125647287168,-19.794621225696925,,
459,2020-04-16,7114.55,7207.11,6487.08,6629.54,98809.08,685621725.46,76.25,15.65936593495826,-12.703823793565888,,
460,2020-04-17,7037.12,7155.17,7005.79,7114.55,45840.75,324325510.78,42.02,25.204402178198507,-5.12217859921301,,
461,2020-04-18,7264.29,7304.35,7028.43,7037.12,35919.74,258251102.86,74.08,50.51730063454761,6.005717247539115,,
462,2020-04-19,7132.88,7276.84,7072.33,7264.29,29493.83,211422409.66,37.96,59.290798848101986,16.662733567651692,,
463,2020-04-20,6842.45,7225.23,6770.07,7132.88,64707.0,452319848.99,21.84,42.32073848723303,21.79433455156796,,
464,2020-04-21,6855.11,6948.78,6779.51,6842.45,44531.91,305844254.34,53.77,29.552734062196578,23.346014453693684,,
465,2020-04-22,7135.41,7165.43,6831.44,6855.11,43780.72,308254465.67,78.23,41.57264245782699,26.991340054520347,,
466,2020-04-23,7489.25,7731.56,7041.2,7135.41,81106.87,599195847.97,87.66,78.74274000474088,37.34162004456445,,
467,2020-04-24,7509.44,7607.28,7408.35,7489.25,51734.5,389027134.45,76.83,108.57785643033367,51.5888673217183,,
468,2020-04-25,7546.92,7708.4,7445.98,7509.44,30165.48,227962632.37,80.71,133.70545070758726,68.01218399889208,,
469,2020-04-26,7701.35,7705.3,7497.88,7546.92,33092.14,251857766.26,87.54,164.18780576005065,87.24730835112379,,
470,2020-04-27,7787.41,7790.33,7639.98,7701.35,48551.15,374439201.77,86.93,193.06409184662334,108.41066505022371,,
471,2020-04-28,7760.32,7791.85,7671.26,7787.41,38507.32,297442241.62,45.81,211.32677648030221,128.99388733623942,,
472,2020-04-29,8784.96,8952.44,7733.02,7760.32,157978.19,1324299206.24,78.0,304.9645290966564,164.18801568832282,,
473,2020-04-30,8637.56,9460.77,8416.64,8784.96,161267.28,1439132256.65,43.74,363.0936568832958,203.96914392731742,,
474,2020-05-01,8829.12,9066.47,8631.39,8637.56,70407.63,620133839.66,72.41,419.77974096817616,247.1312633354892,,
475,2020-05-02,8981.11,9013.29,8768.81,8829.12,36139.66,321429140.42,76.4,471.53265880142317,292.011542428676,,
476,2020-05-03,8907.19,9197.48,8735.78,8981.11,59476.78,534161419.79,46.34,500.80947295793885,333.7711285345286,,
477,2020-05-04,8881.65,8968.9,8537.49,8907.19,64835.52,568639005.2,43.82,516.002538488452,370.2174105253133,,
478,2020-05-05,9029.75,9119.13,8781.58,8881.65,60185.36,538111122.64,74.27,533.8398116136295,402.94189074297657,,
479,2020-05-06,9153.2,9408.99,8924.06,9029.75,88912.83,818515486.36,78.4,551.5791018215195,432.66933295868523,,
480,2020-05-07,9999.93,10064.33,9042.52,9153.2,125991.41,1213223439.69,93.41,626.7370174907028,471.4828698650888,,
481,2020-05-08,9808.18,10041.73,9728.64,9999.93,91540.3,907665361.58,40.3,663.1828258640999,509.822861064891,,
482,2020-05-09,9541.13,9912.22,9525.77,9808.18,59814.44,580103588.21,29.25,662.8764611895367,540.4335810898202,,
483,2020-05-10,8735.05,9556.85,8228.22,9541.13,133597.2,1159765920.88,12.03,590.7796061175613,550.5027860953685,,
484,2020-05-11,8568.88,9164.84,8228.58,8735.05,144898.27,1259789388.45,16.8,514.305208484333,543.2632705731614,,
485,2020-05-12,8821.18,8975.74,8541.95,8568.88,66073.43,580579256.62,66.92,468.6548375923812,528.3415839770055,,
486,2020-05-13,9317.44,9407.67,8807.57,8821.18,68248.72,622255318.55,81.01,467.13577392954176,516.1004219675127,,
487,2020-05-14,9793.19,9937.97,9263.29,9317.44,97176.37,936692997.58,86.54,498.5737066845304,512.5950789109163,,
488,2020-05-15,9311.69,9841.71,9149.13,9793.19,84280.62,798930933.92,28.99,479.11255762721885,505.8985746541768,,
489,2020-05-16,9387.08,9584.9,9224.32,9311.69,37023.76,348262438.61,57.14,464.4192635495274,497.6027124332469,,
490,2020-05-17,9670.56,9885.55,9334.23,9387.08,52271.64,505834872.59,71.85,470.2286854140202,492.1279070294016,,
491,2020-05-18,9722.73,9943.74,9476.37,9670.56,62325.78,606235218.3,69.81,473.5832047048443,488.41896656449023,,
492,2020-05-19,9780.2,9890.69,9471.96,9722.73,60720.68,587660019.81,74.0,475.3989311611331,485.8149594838188,,
493,2020-05-20,9509.45,9832.94,9323.82,9780.2,61892.78,593918718.08,25.58,449.80556663359675,478.6130809137744,,
494,2020-05-21,9059.11,9566.81,8811.54,9509.45,87116.97,798218781.95,15.01,388.7032375406998,460.6311122391595,,
495,2020-05-22,9170.74,9265.04,8936.82,9059.11,44400.9,405255700.32,54.73,345.306333122724,437.56615641587246,,
496,2020-05-23,9186.19,9311.34,9101.08,9170.74,23636.66,217819517.42,52.81,308.60327315852373,411.7735797644027,,
497,2020-05-24,8718.49,9307.11,8707.14,9186.19,45736.61,412753415.47,17.85,239.02106636994904,377.22307708551205,,
498,2020-05-25,8901.48,8977.43,8639.46,8718.49,43894.32,386241517.98,57.0,196.37869847155343,341.05420136272033,,
499,2020-05-26,8844.5,9011.53,8705.66,8901.48,39855.17,352930782.24,34.7,156.1860888819665,304.0805788665696,,
500,2020-05-27,9204.62,9222.3,8820.55,8844.5,42022.36,381475134.6,72.24,151.64377551255166,273.59321819576604,,
501,2020-05-28,9579.71,9619.34,9112.3,9204.62,56625.62,530613444.11,81.3,176.27855819448996,254.13028619551085,,
502,2020-05-29,9424.62,9601.43,9344.8,9579.71,40183.32,379875666.16,39.55,181.19858954706797,239.54394686582228,,
503,2020-05-30,9699.78,9735.73,9340.45,9424.62,24640.28,235049817.45,71.21,204.93845924442212,232.62284934154226,,
504,2020-05-31,9450.47,9703.51,9400.25,9699.78,22242.38,212143031.97,34.6,201.31461403016147,226.3612022792661,,
505,2020-06-01,10211.23,10359.02,9421.6,9450.47,44485.42,435270237.66,79.6,256.8686428334604,232.46269039010497,,
506,2020-06-02,9523.75,10232.25,9344.53,10211.23,82606.91,812990990.27,27.41,242.62489169264336,234.49513065061268,,
507,2020-06-03,9666.06,9666.25,9408.56,9523.75,33114.73,316212538.78,61.5,240.05266624963588,235.6066377704173,,
508,2020-06-04,9794.55,9877.89,9470.9,9666.06,43080.32,418578381.27,66.55,245.55166151509002,237.59564251935186,,
509,2020-06-05,9622.02,9846.54,9611.19,9794.55,41806.08,406449067.36,32.37,233.2986046830083,236.73623495208318,,
510,2020-06-06,9671.46,9728.4,9536.15,9622.02,22979.04,221180782.78,55.25,224.98388944781072,234.38576585122868,,
511,2020-06-07,9750.7,9806.21,9410.33,9671.46,39020.91,374577294.36,63.66,222.2267320476094,231.95395909050484,,
512,2020-06-08,9782.58,9801.19,9658.72,9750.7,32766.08,318606275.83,65.44,220.0772015255443,229.57860757751274,,
513,2020-06-09,9779.7,9884.83,9604.13,9782.58,38753.41,376816490.4,41.37,215.65535052933228,226.79395616787667,,
514,2020-06-10,9891.84,9990.4,9708.63,9779.7,40206.35,395005942.58,65.24,218.67896754905814,225.17095844411298,,
515,2020-06-11,9268.13,9970.77,9093.42,9891.84,86717.5,827582593.73,17.5,168.8011863816173,213.89700403161387,,
516,2020-06-12,9464.23,9548.13,9238.24,9268.13,40820.42,384322097.92,58.92,143.44279730306334,199.8061626859038,,
517,2020-06-13,9474.65,9492.0,9363.89,9464.23,16597.62,156509665.57,52.98,122.77166287054206,184.39926272283145,,
518,2020-06-14,9333.7,9479.56,9251.02,9474.65,19334.41,181308843.48,27.69,93.93334771263471,166.3060797207921,,
519,2020-06-15,9429.65,9498.69,8909.5,9333.7,66872.84,616170633.01,55.55,77.92289170330514,148.62944211729473,,
520,2020-06-16,9526.7,9585.17,9383.33,9429.65,39887.07,378768702.55,64.54,72.23295731761209,133.3501451573582,,
521,2020-06-17,9459.13,9550.06,9243.06,9526.7,34516.51,325191529.46,35.62,61.561664481894695,118.9924490222655,,
522,2020-06-18,9380.67,9480.04,9276.18,9459.13,25143.4,236301644.47,28.16,46.240490157821114,104.44205724937663,,
523,2020-06-19,9301.83,9419.99,9239.58,9380.67,31669.73,295439171.8,22.66,27.420533178472397,89.03775243519578,,
524,2020-06-20,9359.18,9394.04,9179.1,9301.83,19608.75,182464228.19,58.76,16.937996705439218,74.61780128924448,,
525,2020-06-21,9292.81,9418.22,9282.53,9359.18,13199.69,123480945.26,37.12,3.2376846914630732,60.34177796968821,,
526,2020-06-22,9691.61,9774.79,9283.26,9292.81,41271.48,393567343.68,79.65,24.280030723912205,53.12942852053301,,
527,2020-06-23,9624.3,9720.11,9580.47,9691.61,30724.93,296221140.11,47.24,35.12004507157144,49.5275518307407,,
528,2020-06-24,9292.94,9664.38,9206.05,9624.3,49186.2,461570781.81,23.14,16.779429018353767,42.977927268263315,,
529,2020-06-25,9241.32,9335.65,9000.53,9292.94,47297.43,435446758.27,27.4,-1.8990528355170682,34.00253124750724,,
